index,left,top,right,bottom,section,line,content
66,1287.09375,650.0,1313.09375,760.0,option:2,0,A
67,1313.5,650.0,1323.5,760.0,option:2,0, 
68,1323.90625,650.0,1360.90625,760.0,option:2,0,m
69,1360.625,650.0,1385.625,760.0,option:2,0,u
70,1385.78125,650.0,1404.78125,760.0,option:2,0,s
71,1404.34375,650.0,1427.34375,760.0,option:2,0,e
72,1427.0625,650.0,1452.0625,760.0,option:2,0,u
73,1452.46875,650.0,1489.46875,760.0,option:2,0,m
74,1489.875,650.0,1499.875,760.0,option:2,0, 
75,1500.3125,650.0,1531.3125,760.0,option:2,0,w
76,1531.515625,650.0,1555.515625,760.0,option:2,0,o
77,1555.03125,650.0,1572.03125,760.0,option:2,0,r
78,1572.390625,650.0,1593.390625,760.0,option:2,0,k
79,1592.953125,650.0,1615.953125,760.0,option:2,0,e
80,1615.46875,650.0,1632.46875,760.0,option:2,0,r
81,712.625,870.0,738.625,980.0,option:3,0,A
82,738.34375,870.0,763.34375,980.0,option:3,0,n
83,762.9375,870.0,787.9375,980.0,option:3,0,g
84,787.5,870.0,810.5,980.0,option:3,0,e
85,810.8125,870.0,820.8125,980.0,option:3,0,l
86,821.25,870.0,843.25,980.0,option:3,0,a
87,843.65625,870.0,853.65625,980.0,option:3,0, 
88,853.890625,870.0,875.890625,980.0,option:3,0,E
89,875.40625,870.0,892.40625,980.0,option:3,0,r
90,891.203125,870.0,916.203125,980.0,option:3,0,d
91,916.609375,870.0,953.609375,980.0,option:3,0,m
92,954.046875,870.0,976.046875,980.0,option:3,0,a
93,975.765625,870.0,1000.765625,980.0,option:3,0,n
94,1000.484375,870.0,1025.484375,980.0,option:3,0,n
95,1025.078125,870.0,1032.078125,980.0,option:3,0,’
96,1031.03125,870.0,1050.03125,980.0,option:3,0,s
97,1050.4375,870.0,1060.4375,980.0,option:3,0, 
98,1060.03125,870.0,1085.03125,980.0,option:3,0,g
99,1084.546875,870.0,1101.546875,980.0,option:3,0,r
100,1101.1875,870.0,1123.1875,980.0,option:3,0,a
101,1122.90625,870.0,1147.90625,980.0,option:3,0,n
102,1147.5,870.0,1172.5,980.0,option:3,0,d
103,1170.265625,870.0,1186.265625,980.0,option:3,0,f
104,1186.703125,870.0,1208.703125,980.0,option:3,0,a
105,1209.140625,870.0,1223.140625,980.0,option:3,0,t
106,1222.859375,870.0,1247.859375,980.0,option:3,0,h
107,1247.421875,870.0,1270.421875,980.0,option:3,0,e
108,1269.9375,870.0,1286.9375,980.0,option:3,0,r
