index,left,top,right,bottom,section,line,content
48,937.3515625,430.0,951.3515625,540.0,option:0,0,t
49,951.7578125,430.0,961.7578125,540.0,option:0,0, 
50,962.1953125,430.0,993.1953125,540.0,option:0,0,w
51,992.9140625,430.0,1017.9140625,540.0,option:0,0,h
52,1018.2265625,430.0,1028.2265625,540.0,option:0,0,i
53,1028.5390625,430.0,1038.5390625,540.0,option:0,0,l
54,1038.1015625,430.0,1061.1015625,540.0,option:0,0,e
55,1061.5078125,430.0,1071.5078125,540.0,option:0,0, 
56,1071.1015625,430.0,1096.1015625,540.0,option:0,0,p
57,1096.4140625,430.0,1106.4140625,540.0,option:0,0,l
58,1106.8515625,430.0,1128.8515625,540.0,option:0,0,a
59,1128.2578125,430.0,1149.2578125,540.0,option:0,0,y
60,1149.5703125,430.0,1159.5703125,540.0,option:0,0,i
61,1159.2890625,430.0,1184.2890625,540.0,option:0,0,n
62,1183.8828125,430.0,1208.8828125,540.0,option:0,0,g
63,1209.2890625,430.0,1219.2890625,540.0,option:0,0, 
64,1219.6015625,430.0,1229.6015625,540.0,option:0,0,i
65,1229.3203125,430.0,1254.3203125,540.0,option:0,0,n
66,1254.7265625,430.0,1264.7265625,540.0,option:0,0, 
67,1265.1640625,430.0,1279.1640625,540.0,option:0,0,t
68,1278.8828125,430.0,1303.8828125,540.0,option:0,0,h
69,1303.4453125,430.0,1326.4453125,540.0,option:0,0,e
70,1326.8515625,430.0,1336.8515625,540.0,option:0,0, 
71,1337.0078125,430.0,1356.0078125,540.0,option:0,0,s
72,1355.5703125,430.0,1378.5703125,540.0,option:0,0,e
73,1379.0078125,430.0,1401.0078125,540.0,option:0,0,a
74,301.7890625,650.0,327.7890625,760.0,option:1,0,A
75,328.1953125,650.0,338.1953125,760.0,option:1,0, 
76,335.9609375,650.0,351.9609375,760.0,option:1,0,f
77,352.2734375,650.0,362.2734375,760.0,option:1,0,i
78,362.4296875,650.0,381.4296875,760.0,option:1,0,s
79,381.1484375,650.0,406.1484375,760.0,option:1,0,h
80,405.7109375,650.0,428.7109375,760.0,option:1,0,e
81,428.2265625,650.0,445.2265625,760.0,option:1,0,r
82,445.6328125,650.0,482.6328125,760.0,option:1,0,m
83,483.0703125,650.0,505.0703125,760.0,option:1,0,a
84,504.7890625,650.0,529.7890625,760.0,option:1,0,n
85,530.1953125,650.0,540.1953125,760.0,option:1,0, 
86,539.7890625,650.0,564.7890625,760.0,option:1,0,d
87,565.1015625,650.0,575.1015625,760.0,option:1,0,i
88,575.2578125,650.0,594.2578125,760.0,option:1,0,s
89,594.4609375,650.0,613.4609375,760.0,option:1,0,c
90,613.6640625,650.0,637.6640625,760.0,option:1,0,o
91,636.1796875,650.0,657.1796875,760.0,option:1,0,v
92,656.7421875,650.0,679.7421875,760.0,option:1,0,e
93,679.2578125,650.0,696.2578125,760.0,option:1,0,r
94,695.0234375,650.0,718.0234375,760.0,option:1,0,e
95,717.6171875,650.0,742.6171875,760.0,option:1,0,d
96,743.0234375,650.0,753.0234375,760.0,option:1,0, 
97,753.3359375,650.0,763.3359375,760.0,option:1,0,i
98,763.7734375,650.0,777.7734375,760.0,option:1,0,t
99,1150.5703125,650.0,1164.5703125,760.0,option:2,0,I
100,1165.0078125,650.0,1179.0078125,760.0,option:2,0,t
101,1179.4140625,650.0,1189.4140625,760.0,option:2,0, 
102,1189.8515625,650.0,1220.8515625,760.0,option:2,0,w
103,1221.2890625,650.0,1243.2890625,760.0,option:2,0,a
104,1243.4453125,650.0,1262.4453125,760.0,option:2,0,s
105,1262.1640625,650.0,1287.1640625,760.0,option:2,0,h
106,1286.7265625,650.0,1309.7265625,760.0,option:2,0,e
107,1309.3203125,650.0,1334.3203125,760.0,option:2,0,d
108,1334.7265625,650.0,1344.7265625,760.0,option:2,0, 
109,1344.4453125,650.0,1369.4453125,760.0,option:2,0,u
110,1369.0390625,650.0,1394.0390625,760.0,option:2,0,p
111,1394.4453125,650.0,1404.4453125,760.0,option:2,0, 
112,1404.6484375,650.0,1428.6484375,760.0,option:2,0,o
113,1428.3671875,650.0,1453.3671875,760.0,option:2,0,n
114,1453.7734375,650.0,1463.7734375,760.0,option:2,0, 
115,1464.2109375,650.0,1478.2109375,760.0,option:2,0,t
116,1477.9296875,650.0,1502.9296875,760.0,option:2,0,h
117,1502.4921875,650.0,1525.4921875,760.0,option:2,0,e
118,1525.8984375,650.0,1535.8984375,760.0,option:2,0, 
119,1536.0546875,650.0,1555.0546875,760.0,option:2,0,s
120,1554.7734375,650.0,1579.7734375,760.0,option:2,0,h
121,1579.9765625,650.0,1603.9765625,760.0,option:2,0,o
122,1603.4921875,650.0,1620.4921875,760.0,option:2,0,r
123,1619.2578125,650.0,1642.2578125,760.0,option:2,0,e
124,1642.6640625,650.0,1652.6640625,760.0,option:2,0, 
125,1652.8671875,650.0,1676.8671875,760.0,option:2,0,o
126,1674.6328125,650.0,1690.6328125,760.0,option:2,0,f
127,1691.0390625,650.0,1701.0390625,760.0,option:2,0, 
128,1700.8046875,650.0,1725.8046875,760.0,option:2,0,K
129,1726.1171875,650.0,1736.1171875,760.0,option:2,0,i
130,1735.6796875,650.0,1758.6796875,760.0,option:2,0,e
131,1758.9921875,650.0,1768.9921875,760.0,option:2,0,l
132,689.6484375,870.0,719.6484375,980.0,option:3,0,H
133,719.8515625,870.0,743.8515625,980.0,option:3,0,o
134,744.1640625,870.0,754.1640625,980.0,option:3,0,l
135,753.7578125,870.0,778.7578125,980.0,option:3,0,g
136,778.3203125,870.0,801.3203125,980.0,option:3,0,e
137,800.8359375,870.0,817.8359375,980.0,option:3,0,r
138,818.2421875,870.0,828.2421875,980.0,option:3,0, 
139,827.5546875,870.0,848.5546875,980.0,option:3,0,v
140,848.7578125,870.0,872.7578125,980.0,option:3,0,o
141,872.4765625,870.0,897.4765625,980.0,option:3,0,n
142,897.8828125,870.0,907.8828125,980.0,option:3,0, 
143,908.2890625,870.0,938.2890625,980.0,option:3,0,N
144,937.8515625,870.0,960.8515625,980.0,option:3,0,e
145,960.5703125,870.0,985.5703125,980.0,option:3,0,u
146,985.2890625,870.0,1010.2890625,980.0,option:3,0,h
147,1010.4921875,870.0,1034.4921875,980.0,option:3,0,o
148,1032.2578125,870.0,1048.2578125,980.0,option:3,0,f
149,1046.0078125,870.0,1062.0078125,980.0,option:3,0,f
150,1062.4140625,870.0,1072.4140625,980.0,option:3,0, 
151,1072.0078125,870.0,1097.0078125,980.0,option:3,0,d
152,1097.3203125,870.0,1107.3203125,980.0,option:3,0,i
153,1107.4765625,870.0,1126.4765625,980.0,option:3,0,s
154,1126.6796875,870.0,1145.6796875,980.0,option:3,0,c
155,1145.8828125,870.0,1169.8828125,980.0,option:3,0,o
156,1168.3984375,870.0,1189.3984375,980.0,option:3,0,v
157,1188.9609375,870.0,1211.9609375,980.0,option:3,0,e
158,1211.4765625,870.0,1228.4765625,980.0,option:3,0,r
159,1227.2421875,870.0,1250.2421875,980.0,option:3,0,e
160,1249.8359375,870.0,1274.8359375,980.0,option:3,0,d
161,1275.2421875,870.0,1285.2421875,980.0,option:3,0, 
162,1285.5546875,870.0,1295.5546875,980.0,option:3,0,i
163,1295.9921875,870.0,1309.9921875,980.0,option:3,0,t
