index,left,top,right,bottom,section,line,content
40,1044.765625,430.0,1090.046875,540.0,,2,in
41,1090.046875,430.0,1210.9765625,540.0,,2,Berlin
42,1210.9765625,430.0,1270.421875,540.0,,2,on
43,1270.421875,430.0,1341.2109375,540.0,,2,the
44,1341.2109375,430.0,1445.6796875,540.0,,2,front
45,1445.6796875,430.0,1494.171875,540.0,,2,of
46,1494.171875,430.0,1566.1796875,540.0,,2,the
47,1566.1796875,430.0,1658.65625,540.0,,2,card
48,1658.65625,430.0,1742.03125,540.0,,2,was
49,1742.03125,430.0,1893.453125,540.0,,2,"legible,"
50,70.03125,540.0,127.015625,650.0,,3,as
51,127.015625,540.0,210.453125,650.0,,3,was
52,210.453125,540.0,282.578125,650.0,,3,the
53,282.578125,540.0,446.140625,650.0,,3,author’s
54,446.140625,540.0,562.9296875,650.0,,3,polite
55,562.9296875,540.0,717.546875,650.0,,3,request
56,717.546875,540.0,803.984375,650.0,,3,that
57,803.984375,540.0,875.75,650.0,,3,the
58,875.75,540.0,972.015625,650.0,,3,note
59,972.015625,540.0,1029.859375,650.0,,3,be
60,1029.859375,540.0,1120.859375,650.0,,3,sent
61,1120.859375,540.0,1175.890625,650.0,,3,by
62,1175.890625,540.0,1246.6796875,650.0,,3,the
63,1246.6796875,540.0,1370.890625,650.0,,3,finder
64,1370.890625,540.0,1419.578125,650.0,,3,to
65,1419.578125,540.0,1484.171875,650.0,,3,his
66,1484.171875,540.0,1603.828125,650.0,,3,home
67,1603.828125,540.0,1773.1328125,650.0,,3,address.
68,1773.1328125,540.0,1855.125,650.0,,3,“He
69,70.03125,650.0,161.46875,760.0,,4,also
70,161.46875,650.0,332.953125,760.0,,4,included
71,332.953125,650.0,413.296875,760.0,,4,two
72,413.296875,650.0,559.6953125,760.0,,4,stamps
73,559.6953125,650.0,662.53125,760.0,,4,from
74,662.53125,650.0,748.96875,760.0,,4,that
75,748.96875,650.0,844.09375,760.0,,4,time
76,844.09375,650.0,930.53125,760.0,,4,that
77,930.53125,650.0,1033.21875,760.0,,4,were
78,1033.21875,650.0,1119.671875,760.0,,4,also
79,1119.671875,650.0,1165.171875,760.0,,4,in
80,1165.171875,650.0,1236.875,760.0,,4,the
81,1236.875,650.0,1368.828125,760.0,,4,"bottle,"
82,1368.828125,650.0,1422.734375,760.0,,4,so
83,1422.734375,650.0,1493.5234375,760.0,,4,the
84,1493.5234375,650.0,1617.734375,760.0,,4,finder
85,1617.734375,650.0,1743.046875,760.0,,4,would
86,1743.046875,650.0,1817.109375,760.0,,4,not
87,1817.109375,650.0,1928.03125,760.0,,4,incur
88,70.03125,760.0,107.7421875,870.0,,5,a
89,107.7421875,760.0,220.2421875,870.0,,5,"cost,”"
90,220.2421875,760.0,402.4375,870.0,,5,Erdmann
91,402.4375,760.0,500.1640625,870.0,,5,said.
92,500.1640625,760.0,589.765625,870.0,,5,“But
93,589.765625,760.0,647.390625,870.0,,5,he
94,647.390625,760.0,717.359375,870.0,,5,did
95,717.359375,760.0,791.484375,870.0,,5,not
96,791.484375,760.0,897.375,870.0,,5,think
97,897.375,760.0,932.59375,870.0,,5,it
98,932.59375,760.0,1058.265625,870.0,,5,would
99,1058.265625,760.0,1149.1875,870.0,,5,take
100,1149.1875,760.0,1227.984375,870.0,,5,101
101,1227.984375,760.0,1364.8203125,870.0,,5,years.”
102,1364.8203125,760.0,1444.5625,870.0,,5,She
103,1444.5625,760.0,1531.46875,870.0,,5,said
104,1531.46875,760.0,1608.453125,870.0,,5,she
105,1608.453125,760.0,1691.875,870.0,,5,was
106,1691.875,760.0,1830.15625,870.0,,5,moved
107,1830.15625,760.0,1890.171875,870.0,,5,by
108,70.03125,870.0,147.140625,980.0,,6,the
109,147.140625,870.0,276.2734375,980.0,,6,arrival
110,276.2734375,870.0,324.765625,980.0,,6,of
111,324.765625,870.0,396.875,980.0,,6,the
112,396.875,870.0,585.890625,980.0,,6,"message,"
113,585.890625,870.0,766.296875,980.0,,6,although
114,766.296875,870.0,842.921875,980.0,,6,she
115,842.921875,870.0,925.078125,980.0,,6,had
116,925.078125,870.0,999.1640625,980.0,,6,not
117,999.1640625,870.0,1134.890625,980.0,,6,known
118,1134.890625,870.0,1209.03125,980.0,,6,her
119,1209.03125,870.0,1445.9375,980.0,,6,grandfather
120,1445.9375,870.0,1611.640625,980.0,,6,because
121,1611.640625,870.0,1669.265625,980.0,,6,he
122,1669.265625,870.0,1772.875,980.0,,6,"died,"
123,1772.875,870.0,1820.15625,980.0,,6,at
124,1820.15625,870.0,1897.265625,980.0,,6,the
125,70.03125,980.0,154.8984375,1090.0,,7,age
126,154.8984375,980.0,203.109375,1090.0,,7,of
127,203.109375,980.0,270.125,1090.0,,7,"54,"
128,270.125,980.0,330.78125,1090.0,,7,six
129,330.78125,980.0,442.359375,1090.0,,7,years
130,442.359375,980.0,576.453125,1090.0,,7,before
131,576.453125,980.0,653.4375,1090.0,,7,she
132,653.4375,980.0,736.453125,1090.0,,7,was
133,736.453125,980.0,853.015625,1090.0,,7,born.
